est1 est2 est3 est4 est5 est6 est7 est8 est9 est10 est11 est12 est13 est14 est15 est16 est17 est18 est19 est20 est21 est22 est23 est24 est25 est26 est27 est28 est29
18.00	4.40	0.00	9.80	3.80	19.00	0.00	3.80	1.60	4.60	0.00	0.00	3.40	6.10	0.60	0.00	0.00	0.00	1.20	0.00	4.60	0.00	0.50	7.20	1.30	0.00	25.40	11.30	5.50
11.00	3.30	6.20	1.00	15.20	20.40	0.00	1.00	0.00	6.20	29.00	16.60	4.00	6.10	5.30	4.30	2.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.80	12.20	0.20	15.80
66.00	66.20	50.60	17.80	13.80	10.60	0.00	5.80	11.20	27.40	9.60	0.00	11.20	0.10	0.00	5.50	0.00	8.80	3.40	8.60	17.40	104.20	4.20	0.00	0.00	0.80	33.40	6.20	83.90
8.00	15.80	25.30	32.60	20.40	42.40	18.40	36.60	54.30	23.60	32.40	29.40	15.40	1.80	4.80	15.20	3.10	20.00	26.20	0.00	7.20	66.40	0.00	0.00	0.00	0.00	7.40	12.00	15.10
15.00	6.50	23.00	6.40	11.40	10.20	20.20	13.20	11.80	13.20	0.00	13.40	3.20	18.20	1.60	5.80	55.10	9.90	2.20	8.00	0.00	8.20	0.00	3.00	0.00	7.40	9.60	1.00	0.00
18.00	1.00	25.60	18.60	1.20	28.00	21.40	23.40	34.10	14.60	24.60	0.00	35.40	0.00	0.00	8.00	3.10	9.40	7.00	2.00	4.20	10.20	0.00	0.00	12.40	0.00	4.70	6.20	16.20
33.00	3.40	12.10	0.00	0.60	7.60	7.20	16.20	35.10	6.80	6.20	39.00	19.60	0.00	11.30	1.20	0.00	0.00	0.00	0.50	5.80	12.50	0.50	23.30	1.00	0.00	20.20	11.60	0.00
1.20	5.80	0.00	3.80	0.00	27.60	0.00	0.60	2.10	0.00	0.00	0.00	26.80	0.00	0.00	0.00	0.00	0.00	0.00	24.90	0.00	12.00	0.00	0.00	0.00	0.00	4.60	0.40	11.70
0.00	0.00	0.00	5.60	0.00	2.40	8.40	0.10	0.00	0.00	0.00	0.00	0.20	0.00	0.00	0.00	0.00	0.00	0.00	4.40	0.00	4.60	0.00	0.00	0.00	0.60	22.00	4.40	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.60	0.00	0.00	0.00	0.00	4.60	0.00	10.00	11.40	0.00	0.00	0.00	0.00	0.00	0.10	0.00	0.00
43.00	1.50	0.00	1.20	0.00	0.30	0.00	2.80	0.00	0.00	25.00	0.00	0.00	0.00	0.00	3.10	0.00	0.80	2.80	4.60	2.40	0.00	1.30	0.00	0.00	0.00	1.80	3.10	0.00
18.00	33.20	12.00	48.60	6.60	14.60	9.40	28.70	53.30	14.60	0.00	0.00	5.60	20.30	0.00	4.20	0.70	20.00	0.00	0.00	14.40	39.20	0.00	0.00	9.80	10.80	51.10	4.20	25.80
0.00	34.00	0.00	12.80	10.60	33.80	33.30	6.80	6.20	16.40	20.80	0.00	31.40	0.00	33.20	0.20	0.00	0.00	0.00	0.00	41.60	13.20	29.60	0.00	0.00	0.00	30.10	21.80	9.60
16.00	3.20	4.20	18.00	5.40	17.00	0.00	4.30	12.20	0.00	1.00	0.00	0.40	2.20	5.10	3.20	0.00	1.60	0.00	0.00	0.00	12.00	0.00	16.10	0.00	3.40	31.10	9.40	4.50
20.00	0.00	8.10	4.00	1.80	0.90	37.40	0.90	0.00	2.80	4.60	0.00	0.00	0.00	7.90	8.90	0.00	0.20	0.00	0.00	0.00	0.00	47.50	0.00	0.00	0.00	2.80	4.80	2.30
9.00	0.00	0.00	0.00	1.80	20.00	0.00	6.00	0.00	0.00	15.60	0.00	10.20	9.40	6.80	22.80	0.00	0.00	15.00	0.90	7.70	25.20	0.00	0.00	1.10	2.60	15.80	9.20	3.70
27.00	9.60	11.00	13.00	8.60	6.80	0.00	2.00	5.40	27.80	5.00	23.20	17.60	0.50	12.20	10.20	26.40	9.80	12.60	9.60	6.70	13.30	1.60	4.20	0.30	2.30	2.20	0.00	1.90
38.00	7.00	4.40	3.00	96.00	23.20	0.00	8.90	12.50	13.40	0.00	9.60	20.60	15.20	1.20	25.00	16.00	0.00	0.00	0.00	0.00	36.40	3.60	5.30	36.60	26.40	16.60	1.00	2.80
0.00	0.00	0.00	1.60	0.00	45.80	50.40	0.10	0.00	25.40	17.00	8.00	22.20	7.20	2.10	72.00	11.10	79.60	35.00	12.20	91.60	0.00	0.00	0.00	0.00	39.20	1.20	1.60	3.10
50.00	2.50	25.10	23.60	49.00	15.00	34.20	25.80	58.80	55.80	42.00	19.80	9.80	28.30	15.30	12.20	19.40	25.00	0.00	58.60	25.80	38.20	3.40	23.20	17.60	43.60	40.60	4.60	24.60
4.00	3.60	13.30	5.60	6.80	2.50	2.50	0.80	0.00	0.00	0.00	0.00	10.40	1.30	0.10	2.60	1.30	0.10	0.00	0.00	0.00	0.00	10.00	8.30	3.20	1.40	12.60	5.00	6.80
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.90	4.30	4.00	2.60	0.00	0.00	0.00
0.00	6.20	0.00	14.00	7.20	16.80	7.40	10.80	14.50	45.20	0.00	0.00	0.00	0.80	0.00	0.00	0.00	0.00	6.40	53.30	0.00	12.40	6.20	34.30	12.60	0.00	46.00	25.60	2.70
0.00	0.00	0.00	2.40	50.00	4.30	0.00	6.80	0.00	54.60	0.00	0.00	0.60	0.00	0.00	0.00	0.00	0.00	0.00	0.10	0.00	26.00	1.00	7.00	0.00	0.00	1.00	7.00	0.00
5.20	6.40	0.00	23.00	23.80	13.60	49.40	1.30	9.80	36.80	7.00	3.60	5.20	29.10	20.70	5.60	0.40	3.40	3.80	0.00	0.00	12.00	1.80	0.00	3.20	3.20	8.40	14.60	6.60
38.00	2.90	25.40	72.20	3.40	32.20	39.40	30.10	16.20	4.60	12.40	0.00	4.20	0.00	0.00	0.00	0.00	0.00	0.00	33.10	4.40	0.00	16.60	0.00	0.00	0.00	30.60	17.00	34.20
0.00	24.80	5.00	1.80	0.80	4.60	0.00	1.20	0.00	0.00	0.00	0.00	4.20	0.00	0.00	0.00	0.00	0.00	0.00	3.30	26.60	0.00	2.00	0.00	0.00	0.00	5.30	53.60	6.30
32.00	23.40	25.20	50.40	9.40	1.60	0.00	10.10	7.80	76.80	13.60	31.80	0.20	0.90	0.00	5.00	6.10	8.70	16.20	63.10	11.20	12.00	18.60	0.00	1.20	12.20	45.90	44.80	54.80
32.00	1.20	15.00	9.60	0.80	0.00	15.40	40.20	39.60	9.20	26.80	94.40	0.00	45.40	12.10	19.80	15.10	63.20	36.00	6.00	37.80	52.00	25.50	15.40	33.00	60.00	0.30	12.00	2.90
15.00	11.20	7.00	0.00	5.00	47.40	0.00	0.10	0.00	0.00	0.00	10.80	15.40	4.70	48.40	0.00	0.00	0.00	0.00	0.20	0.00	25.20	79.50	18.30	23.60	5.60	0.00	1.40	0.00
2.60	20.00	0.00	0.00	0.00	5.00	0.00	1.00	0.00	0.00	0.00	0.00	0.20	0.00	0.00	0.00	0.00	0.00	0.00	2.40	0.00	0.00	0.60	0.00	0.00	0.00	13.10	7.00	15.30
0.00	0.00	0.00	28.00	0.00	11.00	50.00	2.80	0.00	0.00	2.60	0.00	28.80	5.50	5.40	0.00	8.30	0.00	1.80	37.20	9.40	0.00	0.00	0.00	5.30	0.00	35.50	1.20	2.50
7.00	50.10	0.00	0.40	2.20	71.00	30.00	12.80	11.00	32.40	26.40	33.20	12.60	3.30	13.50	45.00	0.50	30.00	17.40	0.30	94.20	25.40	20.00	4.20	0.00	1.80	8.60	48.20	5.20
19.00	2.90	30.00	35.60	67.00	16.40	33.00	69.30	53.10	39.80	56.20	15.40	17.80	20.20	35.80	13.40	61.30	13.80	18.00	17.30	0.00	12.00	36.80	8.20	7.20	28.40	27.40	24.40	24.80
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.40	0.00	0.00	21.00	0.00	0.00	0.00	3.20	0.00
0.00	0.00	0.00	0.00	0.00	0.60	0.00	1.30	0.00	0.00	0.00	0.00	8.20	0.30	0.00	0.00	10.20	0.00	0.00	0.00	12.60	12.00	0.00	0.00	0.00	0.40	4.60	9.80	0.00
0.00	0.00	2.00	0.00	0.00	21.40	0.00	0.00	0.00	22.60	50.40	27.60	7.20	9.30	0.00	0.00	30.20	0.00	26.00	0.10	9.60	0.00	0.00	2.00	0.00	1.80	0.00	0.20	0.00
4.60	4.20	5.00	16.40	1.60	62.40	24.20	29.60	0.00	12.80	17.40	15.40	36.80	12.00	88.90	41.20	50.10	50.10	77.60	49.50	36.80	0.00	0.00	0.00	2.60	6.20	68.50	25.20	21.30
86.40	4.00	29.00	0.00	3.40	37.60	0.00	32.60	73.00	65.20	0.00	0.00	21.80	3.30	2.40	27.00	14.20	22.80	0.00	68.60	20.20	26.40	69.00	7.00	30.20	7.40	0.80	14.80	7.50
20.00	14.80	2.20	9.20	22.00	0.00	0.00	4.30	5.20	0.00	0.00	0.00	5.00	1.30	0.00	0.00	0.00	0.00	19.60	8.80	7.20	12.80	8.40	0.00	0.00	0.00	14.50	6.20	18.20
3.40	22.60	12.00	20.40	16.00	2.60	0.00	1.80	16.30	0.00	0.00	0.00	2.80	2.10	0.00	0.00	15.30	0.00	0.00	0.80	17.40	0.00	15.20	3.20	0.30	28.00	5.00	3.00	16.80
13.40	2.40	46.00	0.00	2.20	6.60	30.00	0.00	0.00	17.40	0.00	7.80	1.00	6.10	4.10	0.00	0.00	0.00	0.00	5.20	0.00	0.00	1.10	6.20	0.00	0.00	26.00	67.00	0.00
14.00	0.20	0.00	31.00	29.40	5.80	0.00	4.80	16.60	26.80	10.60	0.00	32.60	27.30	0.00	9.20	0.00	9.20	0.00	0.00	0.00	0.00	10.60	5.20	11.40	5.00	11.40	8.00	15.30
0.00	0.00	0.00	0.00	17.00	23.80	111.20	1.30	0.00	18.20	0.00	0.00	28.40	54.00	0.00	0.00	0.00	0.00	0.00	1.80	0.00	0.00	0.00	22.30	27.40	34.90	0.00	3.00	1.20
13.80	0.90	6.00	0.00	0.00	0.30	0.00	11.40	0.00	13.60	30.00	5.00	32.20	0.00	0.00	32.20	0.00	16.40	0.00	0.00	0.00	0.00	0.00	15.30	24.60	0.00	1.80	0.90	39.30
58.20	28.40	12.00	32.20	40.00	19.40	0.00	17.40	22.30	30.80	6.40	8.80	50.00	0.20	15.20	0.00	20.00	0.00	0.00	0.00	0.00	8.40	0.00	0.00	1.00	11.80	12.40	4.60	32.90
2.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.30	9.80	0.00	0.00	0.00	0.00	0.00	17.50	0.30	1.40
29.00	14.60	13.60	10.80	24.00	0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.10	0.00	1.20	0.00	0.00	7.60	0.00	0.00	0.00	0.00	0.90	0.00	10.80	2.70	20.80
0.00	4.80	5.40	4.80	5.00	7.80	17.20	11.40	16.80	2.60	5.00	0.00	0.60	1.90	0.00	9.50	0.00	0.00	0.00	0.00	0.00	0.00	5.60	4.10	3.00	6.80	15.00	6.80	0.00
0.00	0.40	0.00	0.00	0.00	2.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.40	0.00
5.00	5.40	3.00	15.60	5.60	10.20	58.00	0.00	2.30	16.20	24.60	0.00	8.60	0.00	0.00	0.00	0.00	0.00	9.40	7.10	0.00	12.00	0.20	0.00	0.00	0.00	8.20	17.30	8.20
19.60	26.20	2.70	25.00	7.60	15.60	0.00	37.00	16.30	3.80	0.00	8.00	18.40	10.00	15.60	11.20	19.20	3.70	37.40	0.90	0.00	0.00	3.40	0.00	12.40	22.00	20.80	9.40	8.70
0.00	0.80	0.00	1.20	0.60	0.60	0.00	1.40	10.30	0.00	0.00	0.00	0.40	0.30	0.00	0.00	0.00	0.00	1.00	0.30	0.00	0.00	4.60	9.30	30.00	0.00	1.10	0.00	5.60
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.40	2.40	0.00	0.00	0.00	0.00	1.20	0.00	20.20	0.00	0.00	0.00	4.80	0.00	0.00	0.00	9.20	5.80	0.00
0.00	22.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	21.80	0.00	0.00	0.00	6.40	0.00	0.00	0.00	0.00	20.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.20	0.00
8.60	0.00	7.00	4.80	0.00	0.00	0.00	0.00	0.00	14.20	50.20	22.80	10.40	0.00	0.00	5.80	0.00	0.90	0.00	0.30	0.00	0.00	3.00	15.40	0.80	6.20	8.60	5.40	0.00
11.60	0.20	6.40	11.20	44.00	35.20	0.00	20.10	20.20	9.40	36.40	24.60	41.80	9.10	18.90	17.40	23.40	23.60	35.20	15.80	0.00	26.20	0.10	17.30	42.80	6.40	45.20	18.60	24.10
7.20	0.00	12.00	7.00	2.00	12.20	94.00	1.20	0.00	19.20	25.20	1.30	11.20	20.40	0.00	0.30	15.10	2.40	8.20	6.50	30.40	0.00	3.00	25.40	0.00	35.80	14.70	1.30	11.50
2.00	0.60	1.40	6.60	27.00	36.20	32.00	7.80	6.30	60.80	0.00	0.00	35.40	4.00	9.20	6.40	1.30	1.20	0.00	0.00	0.00	0.00	1.60	32.00	6.20	16.60	16.90	36.20	32.40
4.00	0.40	0.00	22.00	0.00	33.40	12.20	19.80	25.00	4.60	20.00	39.40	18.40	0.00	50.40	0.00	4.10	0.00	3.40	20.50	16.60	25.40	0.00	10.20	0.00	0.00	33.40	19.40	41.20
6.00	3.20	10.00	0.00	0.00	8.20	0.00	0.00	9.10	2.40	8.40	3.40	0.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.80	0.00	2.00	0.00
17.20	3.20	19.00	14.80	24.00	33.20	34.00	0.00	0.00	16.20	0.00	0.00	2.60	0.00	0.00	0.00	0.00	0.00	0.00	7.70	46.80	0.00	1.80	0.00	0.00	0.00	0.20	18.20	15.70
31.40	24.80	15.00	2.60	1.20	0.00	0.00	1.40	9.20	23.60	20.00	3.70	2.60	0.00	2.20	1.80	0.00	0.00	5.60	3.20	6.60	6.20	2.90	5.20	2.80	0.00	21.00	32.60	9.30
5.00	0.60	0.00	32.00	18.00	45.80	37.00	21.20	20.70	25.40	22.40	5.00	23.40	0.00	0.30	4.80	0.60	0.00	2.40	0.00	0.00	12.40	0.40	0.00	2.90	0.00	12.00	0.00	52.50
7.00	0.40	6.60	4.40	0.00	4.00	0.00	13.80	15.30	0.80	0.00	9.80	8.20	1.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.40	10.60	9.20
4.00	2.80	0.00	0.00	22.00	17.00	0.00	4.10	0.00	1.60	5.00	2.60	12.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.20	0.00	0.00	0.00	0.20	0.00	11.00	5.80	0.00
6.60	0.60	7.00	22.20	73.00	45.20	42.00	35.80	9.10	26.80	0.00	2.00	4.20	17.20	15.10	0.00	0.00	0.80	0.00	5.60	3.40	62.40	26.80	34.20	42.90	8.00	12.60	9.80	2.70
5.60	3.20	0.00	22.40	29.00	9.80	0.00	0.00	0.00	10.20	8.00	0.00	25.80	0.00	4.20	3.20	0.00	0.90	0.00	0.00	0.00	0.00	18.40	6.30	10.70	4.20	0.00	0.00	4.60
21.20	0.00	0.00	0.00	0.00	8.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.80	0.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
22.00	0.20	0.00	9.40	0.00	0.00	0.00	1.40	0.00	0.00	0.00	7.00	5.60	4.30	0.00	2.20	10.10	2.40	7.40	0.10	0.00	3.20	0.00	0.00	3.20	1.60	0.40	0.80	2.80
0.00	0.00	0.00	0.00	0.20	0.00	0.00	4.50	0.00	0.00	35.00	0.00	19.40	0.00	0.00	0.00	0.00	0.00	0.00	5.30	2.20	0.00	26.30	15.40	4.80	4.40	6.80	11.80	0.00
17.40	0.40	24.00	24.60	29.00	50.00	13.20	1.20	15.10	0.00	0.00	0.00	2.20	0.00	0.00	0.00	0.00	0.00	28.00	2.40	0.00	50.40	2.40	0.00	0.00	0.00	13.60	5.50	53.20
5.00	18.20	0.00	1.80	0.00	7.60	4.20	21.20	8.70	22.40	0.00	1.40	2.20	4.10	0.00	3.60	4.40	8.00	0.00	0.40	20.80	0.00	0.00	7.20	0.00	0.00	15.40	21.00	0.00
10.00	30.20	0.00	78.60	73.00	34.80	25.00	26.20	25.30	4.20	0.00	1.70	17.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.80	8.20	1.20	0.00	13.10	0.00	11.00	16.20	40.30
29.60	18.60	12.00	32.40	4.80	39.00	0.00	1.40	2.30	59.60	7.40	0.00	0.60	0.00	0.00	0.00	0.00	0.00	0.00	2.90	33.40	32.40	2.90	0.00	0.00	1.80	30.00	11.20	29.80
0.00	8.40	3.00	0.00	5.00	0.00	0.00	7.40	4.00	0.00	0.00	0.00	0.00	0.00	16.20	8.20	36.20	7.70	0.00	3.50	4.60	8.20	6.40	0.00	3.10	3.20	1.60	17.80	0.00
0.00	2.80	2.00	14.40	0.00	0.00	0.00	0.70	0.00	1.60	0.00	1.50	0.00	0.00	0.00	0.00	0.00	0.00	20.60	0.00	3.20	28.40	3.20	0.00	5.00	0.00	0.00	0.00	0.00
21.40	16.00	14.40	12.00	0.00	0.00	0.00	0.00	0.00	0.20	10.40	0.00	0.00	3.50	0.00	3.80	3.20	0.00	0.00	28.30	40.80	0.00	0.00	0.00	0.00	0.20	0.00	14.40	5.40
42.40	22.80	9.00	2.00	37.00	2.30	0.00	0.30	0.00	13.20	0.00	0.70	13.60	0.00	0.00	2.00	3.30	0.00	1.00	16.40	23.80	0.00	11.20	0.00	1.20	0.10	14.60	12.00	14.80
0.00	0.60	0.00	20.60	0.60	25.80	11.20	0.60	0.00	17.40	0.00	7.80	2.60	26.10	21.20	9.20	1.40	9.80	19.80	20.70	8.20	32.40	6.40	7.20	15.00	17.10	27.70	15.40	16.30
17.80	3.20	3.00	21.20	2.00	24.40	35.00	26.80	0.00	4.20	0.00	16.00	0.60	7.20	12.80	3.20	31.20	0.90	14.80	17.20	4.40	0.00	24.00	0.00	7.90	0.00	8.40	2.60	1.70
0.00	12.60	2.00	0.00	1.40	0.00	0.00	10.60	15.20	2.50	21.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.30	24.80	0.00	11.00	0.00	0.00	0.00	0.00	11.40	0.00
0.00	0.60	1.40	0.00	5.60	0.90	0.00	0.30	4.90	0.60	12.60	0.00	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	21.60	26.40	0.10	0.00	0.00	0.20	62.60	28.40	1.20
5.00	0.00	0.00	0.00	0.00	0.80	0.00	0.00	0.00	0.00	0.00	0.00	0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.10	3.40	0.70	0.00
28.00	5.80	0.00	6.60	11.60	7.20	28.20	11.40	8.90	32.40	0.00	8.60	0.00	30.00	11.50	18.40	0.00	26.20	20.00	0.00	0.00	8.40	32.00	27.30	56.90	110.70	3.40	30.50	4.90
21.00	31.60	9.60	17.40	8.20	5.40	0.00	0.00	0.00	1.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.60	0.00	0.00	30.20	11.30	0.00	3.30	3.20	9.80	5.80	10.80
0.00	3.80	1.60	0.00	0.40	2.00	0.00	0.40	0.00	4.60	0.00	13.60	0.00	0.00	5.10	10.20	0.00	14.20	13.00	0.00	37.80	0.00	5.20	0.00	0.00	0.00	0.00	6.80	10.30
19.20	15.40	34.00	0.00	25.40	2.40	0.00	48.80	38.80	11.20	0.00	4.80	0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.40	8.20	6.00	0.00	0.00	0.00	13.00	2.20	7.20
36.60	42.60	7.80	42.00	0.00	4.80	0.00	2.40	0.00	0.00	2.00	0.00	4.20	0.00	16.80	0.00	0.00	0.00	0.00	0.40	4.20	0.00	0.00	12.30	0.00	0.00	14.60	18.20	81.50
3.60	13.40	0.00	3.40	28.20	0.70	60.20	1.30	0.00	13.20	4.60	0.00	4.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.80	16.20	0.00	0.00	0.00	0.00	64.00	19.60	11.80
0.00	8.80	3.00	0.00	0.00	0.00	0.00	1.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.60	4.60	0.00
9.40	20.20	23.60	0.00	14.60	19.80	0.00	2.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.20	0.00	0.00	0.00	2.80	21.10	13.80	3.30
3.00	2.80	5.00	5.40	0.00	0.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.20	0.00	0.00	24.40	4.80	1.20
0.00	0.00	3.20	12.00	9.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.30	4.50	0.80	23.60	3.00	0.00
2.20	6.20	0.00	19.00	4.20	0.60	18.20	41.60	28.80	11.80	8.40	11.80	4.20	24.10	0.00	32.20	0.00	5.30	8.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.30	1.40	32.60
2.00	12.20	8.00	2.00	0.00	3.50	0.00	1.60	0.00	14.20	2.00	31.20	2.20	2.30	38.20	8.60	3.10	21.00	14.80	0.00	0.00	0.00	2.10	0.00	10.90	0.00	2.00	0.30	0.00
0.00	0.00	0.00	1.00	12.40	6.80	21.20	3.60	9.20	0.00	6.40	8.20	7.80	16.20	20.10	4.20	0.00	0.30	4.80	0.00	0.00	8.40	0.00	0.00	0.00	0.00	37.60	5.10	1.40
3.20	5.20	3.40	3.40	0.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.80
0.00	0.40	0.00	0.00	0.00	5.20	0.00	2.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.60	9.60	0.00
0.00	1.80	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	47.80	0.00	0.00	0.00	0.00	0.00	0.00	0.20	2.80
4.00	7.20	7.20	0.20	3.20	6.70	2.20	19.30	6.80	0.00	0.00	11.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.40	0.00	0.00	0.00	0.00	1.40	0.40	2.20
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	43.20	0.00	0.00	0.00	0.00	0.00	3.00	8.60	0.00
7.60	25.60	8.60	20.40	49.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.40	54.60	0.00	0.00	0.00	0.00	10.80	2.60	14.80
8.60	18.80	16.00	0.00	0.00	3.30	0.00	0.20	0.00	0.00	0.00	0.00	1.20	7.30	0.00	0.00	6.00	14.20	53.00	0.00	0.00	10.80	5.60	12.40	1.30	1.00	1.10	0.40	0.00
0.00	0.00	0.00	0.00	0.00	6.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	32.60	0.00	16.30	11.00	0.60	0.00	0.00	0.00	0.00	0.00	1.40	15.20	5.80	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	1.40	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.20	0.00	0.00	0.00	0.00	0.20	0.00	1.70	0.00
2.80	0.00	0.00	3.00	4.00	0.00	0.00	0.20	0.00	0.00	0.00	0.00	1.20	0.00	0.00	0.00	0.00	0.10	0.00	0.00	0.00	8.80	0.00	0.00	0.00	0.00	27.40	25.40	14.80
7.20	0.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.80	0.00	0.00	0.00	0.00	0.00	0.00	6.60	1.30
0.00	9.00	0.00	0.00	0.00	0.00	9.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	31.40	2.60	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.90	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.20	0.00	0.00	0.00	0.00	1.40	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.30	0.00
0.00	0.00	0.00	0.00	0.00	0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	2.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.30	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.90	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00
